Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Washington Heights,40.85190252555305,-73.93690027985234,Fitz Grocery,40.854796671938324,-73.93332709431095,Grocery Store
Washington Heights,40.85190252555305,-73.93690027985234,Tipico Dominicano Restaurant,40.8482822,-73.9341529,Restaurant
Washington Heights,40.85190252555305,-73.93690027985234,Pizza Delia,40.85537145052558,-73.93321228181408,Pizza Place
Oakland Gardens,40.74561857141855,-73.75494976234332,Gino's Pizzeria,40.74844544086946,-73.75649772102554,Pizza Place
Oakland Gardens,40.74561857141855,-73.75494976234332,Bi Won Korean Restaurant,40.74749115523934,-73.75594447104575,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Fukuoka Shabu Shabu,40.748990024860994,-73.75671702292335,Taiwanese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,FlexHotYoga,40.7490824432692,-73.75494266116154,Yoga Studio
Oakland Gardens,40.74561857141855,-73.75494976234332,Slim's Bagels & Bialy's,40.74927136697609,-73.75575441890172,Bagel Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Flex Hot Yoga,40.749555134054496,-73.75502354609094,Yoga Studio
Oakland Gardens,40.74561857141855,-73.75494976234332,Chilsung Garden,40.74931991281684,-73.75536790382431,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Empire Garden,40.74852095419004,-73.756457593467,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Starbucks,40.74908551782129,-73.75631214871055,Coffee Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Rolly Kimbab,40.74853074631299,-73.756334784455,Korean Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Little Dumpling,40.74904649620749,-73.75621007961144,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Baskin-Robbins,40.74740826021031,-73.75620756069151,Ice Cream Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Red Mango,40.748587,-73.756174,Dessert Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Chase Bank,40.748794,-73.756093,Bank
Oakland Gardens,40.74561857141855,-73.75494976234332,River Japanese Cuisine,40.74802759297992,-73.7563485681792,Sushi Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,GNC,40.74884398611761,-73.75656829536683,Supplement Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Dunkin',40.74825070799621,-73.75828505305844,Donut Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Rite Aid,40.7483244,-73.7559043,Pharmacy
Oakland Gardens,40.74561857141855,-73.75494976234332,SUBWAY / Nathans / Bubble Tea,40.748683,-73.756058,Sandwich Place
Oakland Gardens,40.74561857141855,-73.75494976234332,Key Food,40.747926011613416,-73.75632344390927,Supermarket
Oakland Gardens,40.74561857141855,-73.75494976234332,Saigon Asian Cuisine,40.748120095980894,-73.75634506369491,Vietnamese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Q27 Bus Stop (Springfield Blvd & 64 Ave),40.745511490654955,-73.75483881082307,Bus Stop
Oakland Gardens,40.74561857141855,-73.75494976234332,Dunkin',40.7474587741785,-73.7560930064314,Donut Shop
Oakland Gardens,40.74561857141855,-73.75494976234332,Dime Community Bank,40.748085543995806,-73.75652331222881,Bank
Oakland Gardens,40.74561857141855,-73.75494976234332,M Alpine Sports,40.7483099036548,-73.75632122705919,Clothing Store
Oakland Gardens,40.74561857141855,-73.75494976234332,99¢ Store,40.748693482383125,-73.7570074959967,Shop & Service
Oakland Gardens,40.74561857141855,-73.75494976234332,China Grill,40.7487778351641,-73.75744739641215,Chinese Restaurant
Oakland Gardens,40.74561857141855,-73.75494976234332,Imperial Taste Chinese Restaurant,40.74952368394819,-73.75503143250432,Chinese Restaurant
Neponsit,40.572036730217015,-73.85754672410827,Beach 136 Street,40.57609348843206,-73.85532751325336,Beach
Neponsit,40.572036730217015,-73.85754672410827,Neponsit Beach,40.57040234878789,-73.85978731529914,Beach
Neponsit,40.572036730217015,-73.85754672410827,The Clontarf Bull Pub,40.57170969198856,-73.85423959463229,Bar
Neponsit,40.572036730217015,-73.85754672410827,South Beach/Beach 138th Street,40.57417980931716,-73.8556007801524,Beach
Neponsit,40.572036730217015,-73.85754672410827,Neponsit Beach 143th St.,40.570192955175955,-73.86006871158484,Beach
Gramercy,40.737209832715,-73.98137594833541,Malt & Mold,40.736677,-73.981472,Gourmet Shop
Gramercy,40.737209832715,-73.98137594833541,Craft + Carry,40.738359625993866,-73.98359951193653,Beer Bar
Gramercy,40.737209832715,-73.98137594833541,Reflections Center for Conscious Living & Yoga,40.73905027871491,-73.98148705717242,Yoga Studio
Gramercy,40.737209832715,-73.98137594833541,Augustus Saint-Gaudens Playground,40.735650061995706,-73.98229246065985,Playground
Gramercy,40.737209832715,-73.98137594833541,Citizens of Gramercy,40.73663660003647,-73.98176174141058,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,Tacos Morelos,40.73738121395685,-73.98275328147528,Food Truck
Gramercy,40.737209832715,-73.98137594833541,Massage Envy - Gramercy NYC,40.737403,-73.9802453,Spa
Gramercy,40.737209832715,-73.98137594833541,Think Coffee,40.738156312933405,-73.98374210961263,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,Posto,40.7347365279656,-73.98304938438655,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Lunetta Pizza,40.73693382876102,-73.98448861419814,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Taqueria Gramercy,40.736217818653216,-73.98501093953391,Mexican Restaurant
Gramercy,40.737209832715,-73.98137594833541,Aloha Fine Wines & Spirits,40.73565166029979,-73.9826399779742,Liquor Store
Gramercy,40.737209832715,-73.98137594833541,Citi Bike Station,40.73911327779257,-73.97984509826475,Bike Rental / Bike Share
Gramercy,40.737209832715,-73.98137594833541,Molly's Shebeen,40.738364660508275,-73.9835132890077,Irish Pub
Gramercy,40.737209832715,-73.98137594833541,Frank's Trattoria,40.7360311287152,-73.97915989751004,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Bluebell Cafe,40.73844345846252,-73.98318350315094,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,Iris Nails,40.73756901466303,-73.98423432410459,Spa
Gramercy,40.737209832715,-73.98137594833541,Maialino,40.7384419150589,-73.98561005041564,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Hane Sushi,40.73490193489146,-73.97984659715061,Sushi Restaurant
Gramercy,40.737209832715,-73.98137594833541,Ess-a-Bagel,40.7342776,-73.9800502,Bagel Shop
Gramercy,40.737209832715,-73.98137594833541,Mi Noodle Bar,40.737714000000004,-73.98139300000001,Thai Restaurant
Gramercy,40.737209832715,-73.98137594833541,Freehand New York,40.73974003939308,-73.9846218065663,Hotel
Gramercy,40.737209832715,-73.98137594833541,Ampersand,40.73874210288535,-73.98336564589978,Cocktail Bar
Gramercy,40.737209832715,-73.98137594833541,Simon & The Whale,40.739662,-73.98445,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,Gramercy Park,40.7378764441416,-73.98590326309204,Park
Gramercy,40.737209832715,-73.98137594833541,Gramercy Park Hotel,40.73853317862742,-73.98565145559883,Hotel
Gramercy,40.737209832715,-73.98137594833541,Gramercy Bagels,40.73707766694616,-73.98447543206545,Bagel Shop
Gramercy,40.737209832715,-73.98137594833541,Studio,40.73966059372064,-73.98459358827667,Restaurant
Gramercy,40.737209832715,-73.98137594833541,The George Washington Bar,40.74006606868948,-73.98444735352216,Cocktail Bar
Gramercy,40.737209832715,-73.98137594833541,Modern Pinball NYC,40.740976282459144,-73.98162561300603,Arcade
Gramercy,40.737209832715,-73.98137594833541,Ralph's Famous Italian Ices,40.73693700923917,-73.98161454804094,Ice Cream Shop
Gramercy,40.737209832715,-73.98137594833541,Tipsy Scoop,40.74041262168623,-73.98095031935794,Ice Cream Shop
Gramercy,40.737209832715,-73.98137594833541,Caffè Panna,40.736985,-73.98676,Ice Cream Shop
Gramercy,40.737209832715,-73.98137594833541,Lamazou,40.74122491291197,-73.98142749590318,Sandwich Place
Gramercy,40.737209832715,-73.98137594833541,Grill 21,40.73574280030173,-73.97985986548697,Filipino Restaurant
Gramercy,40.737209832715,-73.98137594833541,Rouge & Blanc,40.73460749188154,-73.9801107142529,Wine Shop
Gramercy,40.737209832715,-73.98137594833541,Natural Frontier Market,40.73972318806925,-73.98255718209649,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,Taproom No. 307,40.739079425457426,-73.98299280524773,Bar
Gramercy,40.737209832715,-73.98137594833541,National Arts Club,40.737933267394716,-73.98662835251689,Art Gallery
Gramercy,40.737209832715,-73.98137594833541,Baruch College - Swimming Pool,40.740244848880074,-73.98370874917151,Pool
Gramercy,40.737209832715,-73.98137594833541,Street Taco,40.74085938226586,-73.98183554234694,Taco Place
Gramercy,40.737209832715,-73.98137594833541,Bedford Cheese Shop,40.73666231924261,-73.98691087472987,Cheese Shop
Gramercy,40.737209832715,-73.98137594833541,Gramercy Terrace,40.73857176504926,-73.98566285973246,Roof Deck
Gramercy,40.737209832715,-73.98137594833541,Juice Generation,40.739937,-73.98553,Juice Bar
Gramercy,40.737209832715,-73.98137594833541,Follia,40.735146542173766,-73.98581484979155,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Lamarca Pasta,40.738352,-73.983848,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Stuyvesant Square Park,40.73371412655719,-73.98420810699463,Park
Gramercy,40.737209832715,-73.98137594833541,Irving Farm Coffee Roasters,40.73671618830131,-73.98681688095093,Café
Gramercy,40.737209832715,-73.98137594833541,My Friend Duke,40.7415693568478,-73.98111458886962,Bar
Gramercy,40.737209832715,-73.98137594833541,Gracefully,40.736675481167495,-73.97849241084832,Market
Gramercy,40.737209832715,-73.98137594833541,Eleni’s,40.736518,-73.985005,Greek Restaurant
Gramercy,40.737209832715,-73.98137594833541,The Peoples Improv Theater,40.74044086039066,-73.98478411138058,Comedy Club
Gramercy,40.737209832715,-73.98137594833541,The Players,40.73773418172563,-73.98673474788666,Social Club
Gramercy,40.737209832715,-73.98137594833541,Patrizia's of Manhattan,40.739815,-73.979263,Italian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Gramercy Theatre,40.739745571666965,-73.9851002638768,Music Venue
Gramercy,40.737209832715,-73.98137594833541,Chapel Bar / V Bar,40.738979,-73.986833,Speakeasy
Gramercy,40.737209832715,-73.98137594833541,Baked By Melissa,40.740049977949774,-73.98592877550934,Cupcake Shop
Gramercy,40.737209832715,-73.98137594833541,Mexico Lindo NYC,40.73982248520069,-73.97963444542984,Mexican Restaurant
Gramercy,40.737209832715,-73.98137594833541,La Vera Pizzeria,40.74057423065184,-73.981948256706,Pizza Place
Gramercy,40.737209832715,-73.98137594833541,Smile To Go,40.74009321725212,-73.98438652328464,Café
Gramercy,40.737209832715,-73.98137594833541,Peter Cooper Village Playground,40.73483429049956,-73.97756235371281,Playground
Gramercy,40.737209832715,-73.98137594833541,Luu's Baguette,40.741297485064855,-73.98310631944054,Vietnamese Restaurant
Gramercy,40.737209832715,-73.98137594833541,Friend of a Farmer,40.73681365250584,-73.98677072336648,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,The Factory 380,40.74158234872201,-73.98124457997153,Bar
Gramercy,40.737209832715,-73.98137594833541,Broken Shaker,40.739985036599336,-73.98451326109003,Tiki Bar
Gramercy,40.737209832715,-73.98137594833541,Proong Noodle Bar,40.735285,-73.980036,Thai Restaurant
Gramercy,40.737209832715,-73.98137594833541,Pete's Tavern,40.73644166275686,-73.98693488362561,Pub
Gramercy,40.737209832715,-73.98137594833541,Joe Junior,40.734634,-73.985946,Diner
Gramercy,40.737209832715,-73.98137594833541,Saravanaa Bhavan,40.741393120480446,-73.9833668261912,South Indian Restaurant
Gramercy,40.737209832715,-73.98137594833541,Handcraft Kitchen & Cocktails,40.74098499999999,-73.98131699999999,Cocktail Bar
Gramercy,40.737209832715,-73.98137594833541,Morton Williams Wine & Spirits,40.737501523010195,-73.98002142503593,Wine Shop
Gramercy,40.737209832715,-73.98137594833541,TKK Fried Chicken / Kung Fu Tea,40.74018606195948,-73.9855334623536,Fried Chicken Joint
Gramercy,40.737209832715,-73.98137594833541,Gracefully,40.73417563063094,-73.98040120368044,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,The Rose Bar,40.73849416535023,-73.98548891412301,Nightclub
Gramercy,40.737209832715,-73.98137594833541,Little Basil Thai Cuisine,40.74098962487517,-73.98236642266426,Thai Restaurant
Gramercy,40.737209832715,-73.98137594833541,Pilates Habitat,40.73535011082156,-73.9856995589822,Pilates Studio
Gramercy,40.737209832715,-73.98137594833541,Triona's,40.73540058369316,-73.9856202651116,Bar
Gramercy,40.737209832715,-73.98137594833541,Taco Bell,40.73416013676128,-73.98054755430475,Taco Place
Gramercy,40.737209832715,-73.98137594833541,Sanavita Center For Holistic Cleansing,40.735039,-73.98630899999999,Spa
Gramercy,40.737209832715,-73.98137594833541,Westside Market,40.73500042977325,-73.98607149204477,Grocery Store
Gramercy,40.737209832715,-73.98137594833541,The Gem Saloon,40.741335167485836,-73.98120752883787,American Restaurant
Gramercy,40.737209832715,-73.98137594833541,Coopertown Diner,40.73486386658158,-73.97987786131552,Diner
Gramercy,40.737209832715,-73.98137594833541,Proof Coffee,40.73972082737726,-73.9773756194897,Coffee Shop
Gramercy,40.737209832715,-73.98137594833541,CoCo Fresh Tea & Juice,40.7401895813678,-73.98433008953006,Bubble Tea Shop
Gramercy,40.737209832715,-73.98137594833541,Gramercy Park Bar,40.73525223152769,-73.98284135652284,Bar
Gramercy,40.737209832715,-73.98137594833541,Bruno's Gourmet Market,40.73304965455923,-73.98128793943675,Sandwich Place
Gramercy,40.737209832715,-73.98137594833541,Chipotle Mexican Grill,40.7329583,-73.9808002,Mexican Restaurant
Gramercy,40.737209832715,-73.98137594833541,Mattress Firm Stuy Town,40.73466716773827,-73.98056763864042,Mattress Store
Gramercy,40.737209832715,-73.98137594833541,Walgreens,40.73322633791861,-73.98068904876709,Pharmacy
Gramercy,40.737209832715,-73.98137594833541,Train Playground,40.73299627604286,-73.98054289555807,Playground
West Village,40.73443393572434,-74.00617998126812,L'Artusi,40.733887817554255,-74.00511448337453,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,I Sodi,40.733347779050895,-74.00494719308303,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Employees Only,40.7334216177383,-74.00622759147551,Speakeasy
West Village,40.73443393572434,-74.00617998126812,Upright,40.734984297007806,-74.00614324770322,Cocktail Bar
West Village,40.73443393572434,-74.00617998126812,The ELK,40.7341571981377,-74.00744944810867,Coffee Shop
West Village,40.73443393572434,-74.00617998126812,Mémé Mediterranean,40.73635,-74.00588,Mediterranean Restaurant
West Village,40.73443393572434,-74.00617998126812,SOCKERBIT sweet & swedish,40.733447051985785,-74.00400457341316,Candy Store
West Village,40.73443393572434,-74.00617998126812,RedFarm,40.7341944046942,-74.00626846361915,Chinese Restaurant
West Village,40.73443393572434,-74.00617998126812,Westville West,40.73405465754775,-74.00427852255717,American Restaurant
West Village,40.73443393572434,-74.00617998126812,Fiaschetteria Pistoia,40.73320302019469,-74.0054261097811,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Katana Kitten,40.734236066848545,-74.00626697043512,Cocktail Bar
West Village,40.73443393572434,-74.00617998126812,Bleecker Street Park,40.736110168327194,-74.00532576971798,Park
West Village,40.73443393572434,-74.00617998126812,Red Paper Clip,40.733105,-74.005617,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Oslo Coffee Roasters,40.733862641620995,-74.0055236533668,Coffee Shop
West Village,40.73443393572434,-74.00617998126812,McNulty's Tea & Coffee Co,40.733294099833444,-74.00520280831209,Gourmet Shop
West Village,40.73443393572434,-74.00617998126812,Aria Wine Bar,40.7351272,-74.0067308,Wine Bar
West Village,40.73443393572434,-74.00617998126812,Magnolia Bakery,40.735885560699764,-74.00514884838778,Bakery
West Village,40.73443393572434,-74.00617998126812,Orient Express,40.73567134036962,-74.00737692416054,Cocktail Bar
West Village,40.73443393572434,-74.00617998126812,Buvette,40.732782202032624,-74.00427521034509,French Restaurant
West Village,40.73443393572434,-74.00617998126812,Uncle Funkys Boards,40.73420608858602,-74.00725520439772,Board Shop
West Village,40.73443393572434,-74.00617998126812,Sweet Corner Bakeshop,40.73442929959942,-74.00620482734881,Bakery
West Village,40.73443393572434,-74.00617998126812,Lucille Lortel Theatre,40.7331763256703,-74.00570245471664,Theater
West Village,40.73443393572434,-74.00617998126812,Sanpanino,40.73287040458323,-74.00644634567614,Sandwich Place
West Village,40.73443393572434,-74.00617998126812,The Little Owl,40.73244092098896,-74.0054235934664,American Restaurant
West Village,40.73443393572434,-74.00617998126812,Via Carota,40.73305214118735,-74.00357299198289,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Wallsé,40.73549475640124,-74.00825668820814,Austrian Restaurant
West Village,40.73443393572434,-74.00617998126812,Hudson Hound,40.736216284389805,-74.00593816956068,Gastropub
West Village,40.73443393572434,-74.00617998126812,Garber Hardware,40.733973589411505,-74.00735287811784,Hardware Store
West Village,40.73443393572434,-74.00617998126812,Health & Harmony,40.732009055896384,-74.00657296964181,Food & Drink Shop
West Village,40.73443393572434,-74.00617998126812,Smalls Jazz Club,40.734358,-74.002789,Jazz Club
West Village,40.73443393572434,-74.00617998126812,Jeju Noodle Bar,40.73294539559912,-74.0073655954149,Korean Restaurant
West Village,40.73443393572434,-74.00617998126812,11th Street Cafe,40.7356474877685,-74.00756022712986,Breakfast Spot
West Village,40.73443393572434,-74.00617998126812,Peloton,40.73239445636586,-74.00768791828088,Cycle Studio
West Village,40.73443393572434,-74.00617998126812,The Garden at St. Luke in the Fields,40.731779943709725,-74.00666673502485,Garden
West Village,40.73443393572434,-74.00617998126812,HB Studio,40.73627549052356,-74.00759406399125,Performing Arts Venue
West Village,40.73443393572434,-74.00617998126812,Bar Pisellino,40.73312728347721,-74.0031793144429,Cocktail Bar
West Village,40.73443393572434,-74.00617998126812,Fedora,40.734465303627914,-74.0030021994743,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Fairfax,40.734304,-74.003058,Café
West Village,40.73443393572434,-74.00617998126812,Malatesta Trattoria,40.73280815951983,-74.00852213960592,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Chumley's,40.7320556915209,-74.00519210435046,Speakeasy
West Village,40.73443393572434,-74.00617998126812,L’Accolade,40.732486,-74.00381,Bistro
West Village,40.73443393572434,-74.00617998126812,The Otheroom,40.73487252715654,-74.00806397722079,Wine Bar
West Village,40.73443393572434,-74.00617998126812,Bar Sardine,40.7343340194585,-74.00282531976698,Gastropub
West Village,40.73443393572434,-74.00617998126812,Refine Method,40.73496122634544,-74.00756833990988,Gym
West Village,40.73443393572434,-74.00617998126812,Sant Ambroeus West Village,40.73547913052668,-74.00334772613444,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Hakata Tonton,40.73310164800754,-74.00316738402563,Japanese Restaurant
West Village,40.73443393572434,-74.00617998126812,Fat Cat,40.73366485904617,-74.00294995195692,Jazz Club
West Village,40.73443393572434,-74.00617998126812,Extra Virgin,40.73533960098671,-74.00332725652542,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Turks & Frogs,40.735689389502845,-74.00732921958111,Wine Bar
West Village,40.73443393572434,-74.00617998126812,Sushi Nakazawa,40.731718822422486,-74.00439963665025,Sushi Restaurant
West Village,40.73443393572434,-74.00617998126812,Takashi,40.731493,-74.006497,Japanese Restaurant
West Village,40.73443393572434,-74.00617998126812,Hudson River Park Run,40.73441328403598,-74.01000022888184,Park
West Village,40.73443393572434,-74.00617998126812,Malaparte,40.736859,-74.008093,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Perry St,40.734453230733486,-74.0099817730103,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Big Gay Ice Cream Shop,40.733210542604546,-74.0030594673938,Ice Cream Shop
West Village,40.73443393572434,-74.00617998126812,Bobo,40.734379,-74.002545,French Restaurant
West Village,40.73443393572434,-74.00617998126812,Hudson River Park,40.73386936588439,-74.0104541746021,Park
West Village,40.73443393572434,-74.00617998126812,Left Bank,40.735108,-74.006819,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Brooklyn Fare,40.7321039,-74.0079433,Supermarket
West Village,40.73443393572434,-74.00617998126812,té (Té Company),40.734537261775436,-74.00182753801346,Tea Room
West Village,40.73443393572434,-74.00617998126812,Partners Coffee Roasters,40.73491348804492,-74.00205073261284,Coffee Shop
West Village,40.73443393572434,-74.00617998126812,Taco Mahal,40.73240508476288,-74.00350113625272,Indian Restaurant
West Village,40.73443393572434,-74.00617998126812,Dominique Ansel Kitchen,40.73482284737843,-74.0020456021696,Bakery
West Village,40.73443393572434,-74.00617998126812,New Ohio Theatre,40.73268399952803,-74.00823612637566,Theater
West Village,40.73443393572434,-74.00617998126812,Cherry Lane Theatre,40.73139456167566,-74.00544750168737,Theater
West Village,40.73443393572434,-74.00617998126812,Gaetana's Cucina Italiana,40.73286359677627,-74.00754392438093,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Savor Spa / Om Aroma & Co.,40.7356289929649,-74.00749345307065,Cosmetics Shop
West Village,40.73443393572434,-74.00617998126812,Joseph Leonard,40.733681436202154,-74.00176726868112,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Abingdon Square Park,40.73738578107579,-74.005263193582,Park
West Village,40.73443393572434,-74.00617998126812,Hudson Clearwater,40.7310779928982,-74.00690764188766,New American Restaurant
West Village,40.73443393572434,-74.00617998126812,Casa,40.731505,-74.004863,Brazilian Restaurant
West Village,40.73443393572434,-74.00617998126812,Entwine,40.737355,-74.008061,Wine Bar
West Village,40.73443393572434,-74.00617998126812,Taïm,40.735970102491926,-74.00194019079207,Falafel Restaurant
West Village,40.73443393572434,-74.00617998126812,Three Lives & Company,40.73442736120523,-74.00139223025236,Bookstore
West Village,40.73443393572434,-74.00617998126812,John's of Bleecker Street,40.73173166751651,-74.0032673491852,Pizza Place
West Village,40.73443393572434,-74.00617998126812,The Blind Tiger,40.73182351997359,-74.003316833029,Beer Bar
West Village,40.73443393572434,-74.00617998126812,The Warren,40.7331756,-74.0067516,American Restaurant
West Village,40.73443393572434,-74.00617998126812,Van Leeuwen Ice Cream,40.734397,-74.001271,Ice Cream Shop
West Village,40.73443393572434,-74.00617998126812,Cafe Cluny,40.737538259108504,-74.0038972751964,American Restaurant
West Village,40.73443393572434,-74.00617998126812,55 Bar,40.73377916477214,-74.0022486448288,Jazz Club
West Village,40.73443393572434,-74.00617998126812,Jeffrey's Grocery,40.733919,-74.001346,American Restaurant
West Village,40.73443393572434,-74.00617998126812,The Archive Roofdeck,40.732316863854955,-74.00818517758691,Scenic Lookout
West Village,40.73443393572434,-74.00617998126812,Hudson River Greenway Running Path,40.73255155774,-74.01057958602905,Trail
West Village,40.73443393572434,-74.00617998126812,The Doughnut Project,40.731380160574794,-74.0036238650244,Donut Shop
West Village,40.73443393572434,-74.00617998126812,Morandi,40.7353343387144,-74.0017210581156,Italian Restaurant
West Village,40.73443393572434,-74.00617998126812,Julius',40.73449699128521,-74.00147997860874,Gay Bar
West Village,40.73443393572434,-74.00617998126812,Highlands,40.734801,-74.001392,Whisky Bar
West Village,40.73443393572434,-74.00617998126812,The Beatrice Inn,40.73763086097132,-74.00410059776151,Steakhouse
West Village,40.73443393572434,-74.00617998126812,Village Vanguard,40.73595334338886,-74.00151582931665,Jazz Club
West Village,40.73443393572434,-74.00617998126812,Casa La Femme,40.734191373041114,-74.00813318077364,Lounge
West Village,40.73443393572434,-74.00617998126812,Saturdays Surf NYC,40.73575102796239,-74.00168743171322,Board Shop
West Village,40.73443393572434,-74.00617998126812,Kesté Pizza & Vino,40.731542,-74.002953,Pizza Place
West Village,40.73443393572434,-74.00617998126812,Murray's Cheese Bar,40.7312530262576,-74.0030256332198,Cheese Shop
West Village,40.73443393572434,-74.00617998126812,Idlewild Books,40.73566429147177,-74.00171387282384,Bookstore
West Village,40.73443393572434,-74.00617998126812,Anfora,40.737967,-74.00416,Wine Bar
West Village,40.73443393572434,-74.00617998126812,Stephen Weiss Studio,40.73418272255223,-74.00708109917944,Art Gallery
West Village,40.73443393572434,-74.00617998126812,Faicco's Italian Specialties,40.73111661087598,-74.0030425786972,Sandwich Place
West Village,40.73443393572434,-74.00617998126812,Pier 46,40.73415719813773,-74.01113212108612,Pier
West Village,40.73443393572434,-74.00617998126812,Citi Bike Station,40.73291740326451,-74.00706052780151,Bike Rental / Bike Share
West Village,40.73443393572434,-74.00617998126812,Murray's Cheese,40.73100494148146,-74.00291557226433,Cheese Shop
Downtown,40.69084402109802,-73.98346337431099,Alamo Drafthouse Cinema,40.69101558292192,-73.98368571874677,Movie Theater
Downtown,40.69084402109802,-73.98346337431099,DeKalb Market Hall,40.69124975637413,-73.98257926844987,Food Court
Downtown,40.69084402109802,-73.98346337431099,Trader Joe's,40.69133953699534,-73.98251532382852,Grocery Store
Downtown,40.69084402109802,-73.98346337431099,Daigo Hand Roll Bar,40.69125894731662,-73.98260299755893,Japanese Restaurant
Downtown,40.69084402109802,-73.98346337431099,Ample Hills Creamery,40.691290590297996,-73.98256125886023,Ice Cream Shop
Downtown,40.69084402109802,-73.98346337431099,Han Dynasty,40.691333919005594,-73.98245632424464,Chinese Restaurant
Downtown,40.69084402109802,-73.98346337431099,House of Wax,40.6911489272643,-73.98390800506097,Bar
Downtown,40.69084402109802,-73.98346337431099,Century 21 Department Store,40.6901296165892,-73.98331748948456,Department Store
Downtown,40.69084402109802,-73.98346337431099,Junior's Restaurant,40.69001145156075,-73.98173375415745,Diner
Downtown,40.69084402109802,-73.98346337431099,A Taste Of Katz's,40.69137756992814,-73.98242574363128,Sandwich Place
Downtown,40.69084402109802,-73.98346337431099,Devoción,40.68866033578996,-73.98360984724239,Coffee Shop
Downtown,40.69084402109802,-73.98346337431099,Target,40.69060069313813,-73.9836538255136,Big Box Store
Downtown,40.69084402109802,-73.98346337431099,City Point BKLYN,40.691123190475786,-73.98301720619202,Shopping Mall
Downtown,40.69084402109802,-73.98346337431099,Eight Turn Crêpe,40.691186337575566,-73.98283086629834,Creperie
Downtown,40.69084402109802,-73.98346337431099,Flying Tiger Copenhagen,40.691245622758906,-73.98274157947911,Gift Shop
Downtown,40.69084402109802,-73.98346337431099,Tangerine Hot Power Yoga,40.68864820759415,-73.98504517156242,Yoga Studio
Downtown,40.69084402109802,-73.98346337431099,Brooklyn Martial Arts,40.68839464,-73.98198209,Martial Arts Dojo
Downtown,40.69084402109802,-73.98346337431099,Charm Kao,40.689212,-73.98625,Thai Restaurant
Downtown,40.69084402109802,-73.98346337431099,Hungry Ghost,40.68985278051951,-73.98024666542231,Coffee Shop
Downtown,40.69084402109802,-73.98346337431099,Brooklyn Fare,40.688481,-73.985304,Grocery Store
Downtown,40.69084402109802,-73.98346337431099,Bunsmith,40.69109091908825,-73.98279564683482,Asian Restaurant
Downtown,40.69084402109802,-73.98346337431099,Chelsea Piers Fitness Brooklyn,40.6881279010681,-73.98328500304109,Gym / Fitness Center
Downtown,40.69084402109802,-73.98346337431099,Livingston Manor,40.689367385255586,-73.98598830953463,Cocktail Bar
Downtown,40.69084402109802,-73.98346337431099,Xi'an Famous Foods,40.69217,-73.98673,Chinese Restaurant
Downtown,40.69084402109802,-73.98346337431099,Café D'Avignon,40.69125,-73.982786,Café
Downtown,40.69084402109802,-73.98346337431099,Circa Brewing Co,40.691684974740014,-73.98621812506313,Brewery
Downtown,40.69084402109802,-73.98346337431099,Arepa Lady,40.69118196726218,-73.98278466165624,South American Restaurant
